Sex , Occupation           , Form ID; Form ID; Form ID , MinLevel
10  , 10000010001011001000 , D2001EED
10  , 10000010001011001000 , D2001EEE
10  , 10000010001011001000 , D2001EF6
10  , 10000010001011001000 , D2001EF7
10  , 10000010001011001000 , D2001EFF
10  , 10000010001011001000 , D2001EE7
10  , 10000010001011001000 , D2001EE8
10  , 10000010001011001000 , D2001F00
10  , 10000010001011001000 , D2001EFD
10  , 10000010001011001000 , D2001741
10  , 10000010001011001000 , D2001EF4
10  , 10000010001011001000 , D2000F9D
10  , 10000010001011001000 , D2000F99
10  , 10000010001011001000 , D2000F9C
10  , 10000010001011001000 , D2000F9F
10  , 10000010001011001000 , D2000F9E
10  , 10000010001011001000 , D2001F02
